#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-04-07T09:56:48 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-07T09:56:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/220/6/uvgal&-order=I&-out=PGC&-out=RAJ2000&-out=DEJ2000&-out=amaj&-out=bmin&-out=PA&-out=MT&-out=e_MT&-out=Dist&-out=AsyFUV&-out.all=2&-out=e_AsyFUV&-out=AsyNUV&-out=e_AsyNUV&-out=D25FUV&-out=e_D25FUV&-out=D25NUV&-out=e_D25NUV&-out=logFUV&-out=logNUV&-out=RadFUV&-out=RadNUV&-out=C31FUV&-out=C31NUV&-out.all=2&-out=C42FUV&-out=C42NUV&-out=Bmag&-out=e_Bmag&-out=Imag&-out=e_Imag&-out=U-B&-out=B-V&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out.all=2&-out=e_Kmag&-out=l_F12&-out=F12&-out=e_F12&-out=l_F25&-out=F25&-out=e_F25&-out=l_F60&-out=F60&-out=e_F60&-out=l_F100&-out=F100&-out=e_F100&-out=GdP07&-out=Simbad&Simbad=Simbad&-out=NED&NED=NED&-out=LEDA&LEDA=LEDA&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22200006
#Name: J/ApJS/220/6
#Title: Updated catalog of GALEX nearby galaxies (Bai+, 2015)
#INFO	ivoid=ivo://cds.vizier/j/apjs/220/6	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/220/6	    IVOID of underlying data collection
#INFO	creator=Bai Y.	    First author or institution
#INFO	cites=bibcode:2015ApJS..220....6B	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/220/6	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22200006	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-06-30	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_220_6_uvgal:
#Name: J/ApJS/220/6/uvgal
#Title: Our UV data and archival optical  and IR data for the GALEX sample of nearby galaxies
#Column	PGC	(I7)	[12/4555172] PGC number	[ucd=meta.id]
#Column	RAJ2000	(A12)	HyperLeda Hour of Right Ascension (J2000) (1)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	HyperLeda Degree of Declination (J2000) (1)	[ucd=pos.eq.dec;meta.main]
#Column	amaj	(F5.1)	[1/178] HyperLeda Major-axis diameter of the D25 ellipse	[ucd=phys.angSize]
#Column	bmin	(F4.1)	[0.1/69.2] HyperLeda Minor-axis diameter of the D25 ellipse	[ucd=phys.angSize]
#Column	PA	(I3)	? HyperLeda Position angle of the D25 ellipse (2)	[ucd=pos.posAng]
#Column	MT	(F4.1)	[-5/10]? HyperLeda Morphological type T	[ucd=src.morph.type]
#Column	e_MT	(F4.1)	? Uncertainty in MT	[ucd=stat.error]
#Column	Dist	(F7.2)	[0.4/299]? Distance to the galaxy (3)	[ucd=pos.distance;pos.heliocentric]
#Column	AsyFUV	(F5.2)	? Asymptotic FUV band magnitude (1)	[ucd=phot.mag;em.UV]
#Column	e_AsyFUV	(F5.2)	? Uncertainty in AsyFUV (2)	[ucd=stat.error]
#Column	AsyNUV	(F5.2)	? Asymptotic NUV band magnitude (1)	[ucd=phot.mag;em.UV]
#Column	e_AsyNUV	(F5.2)	? Uncertainty in AsyNUV (2)	[ucd=stat.error]
#Column	D25FUV	(F5.2)	[8/22.3]? D25 ellipse FUV band magnitude (1)	[ucd=phot.mag;em.UV]
#Column	e_D25FUV	(F5.2)	[0.01/2]? Uncertainty in D25FUV (2)	[ucd=stat.error]
#Column	D25NUV	(F5.2)	[7.5/21.3]? D25 ellipse NUV band magnitude (1)	[ucd=phot.mag;em.UV]
#Column	e_D25NUV	(F5.2)	[0.01/1]? Uncertainty in D25NUV (2)	[ucd=stat.error]
#Column	logFUV	(F6.3)	[31.6/37.4]? Log of the FUV luminosity	[ucd=phys.luminosity;em.UV]
#Column	logNUV	(F6.3)	[30.7/37.4]? Log of the NUV luminosity	[ucd=phys.luminosity;em.UV]
#Column	RadFUV	(F7.2)	[1.8/1583]? Effective FUV radius (3)	[ucd=phys.angSize;em.UV.100-200nm]
#Column	RadNUV	(F7.2)	[2.6/1559]? Effective NUV radius (3)	[ucd=phys.angSize;em.UV.200-300nm]
#Column	C31FUV	(F6.2)	[-30/88.3]? C31 concentration index in the FUV	[ucd=meta.code;spect.index;em.UV.100-200nm]
#Column	C31NUV	(F5.2)	[1.2/36.5]? C31 concentration index in the NUV	[ucd=meta.code;spect.index;em.UV.200-300nm]
#Column	C42FUV	(F5.2)	[0.6/9.6]? C42 concentration index in the FUV	[ucd=meta.code;spect.index;em.UV.100-200nm]
#Column	C42NUV	(F5.2)	[0.5/9]? C42 concentration index in the NUV	[ucd=meta.code;spect.index;em.UV.200-300nm]
#Column	Bmag	(F5.2)	[4/22]? HyperLeda total B magnitude (1)	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F5.2)	[0.02/2.4]? Uncertainty in Bmag	[ucd=stat.error;phot.mag;em.opt.B]
#Column	Imag	(F5.2)	[6.6/23]? HyperLeda total I magnitude (1)	[ucd=phot.mag;em.opt.I]
#Column	e_Imag	(F5.2)	[0.02/7]? Uncertainty in Imag	[ucd=stat.error;phot.mag;em.opt.I]
#Column	U-B	(F5.2)	[-0.8/0.8]? HyperLeda (U-B) color index (1)	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F5.2)	[0.07/1.2]? HyperLeda (B-V) color index (1)	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	Jmag	(F5.2)	[2/16.8]? 2MASS J band total magnitude (1)(2)	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F5.2)	[0/0.7]? Uncertainty in Jmag	[ucd=stat.error;phot.mag;em.IR.J]
#Column	Hmag	(F5.2)	[1.2/81]? 2MASS H band total magnitude (1)(2)	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F5.2)	[0.01/0.7]? Uncertainty in Hmag	[ucd=stat.error;phot.mag;em.IR.H]
#Column	Kmag	(F5.2)	[0.9/16.7]? 2MASS K band total magnitude (1)(2)	[ucd=phot.mag;em.IR.K]
#Column	e_Kmag	(F5.2)	[0.01/1.1]? Uncertainty in Kmag	[ucd=stat.error;phot.mag;em.IR.K]
#Column	l_F12	(A1)	[01]? Upper limit flag on F12 (3)	[ucd=meta.code.error]
#Column	F12	(F6.2)	[0.02/163]? IRAS 12 micron flux density	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_F12	(F5.2)	[0.01/24.5]? Uncertainty in F12 (1)(4)	[ucd=stat.error]
#Column	l_F25	(A1)	[01]? Upper limit flag on F25 (3)	[ucd=meta.code.error]
#Column	F25	(F6.2)	[0.01/285]? IRAS 25 micron flux density	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_F25	(F5.2)	[0.01/43]? Uncertainty in F25 (1)(4)	[ucd=stat.error]
#Column	l_F60	(A1)	[01]? Upper limit flag on F60 (3)	[ucd=meta.code.error]
#Column	F60	(F7.2)	[0.01/1270]? IRAS 60 micron flux density	[ucd=phot.flux.density;em.IR.30-60um]
#Column	e_F60	(F6.2)	[0.02/250]? Uncertainty in F60 (1)(4)	[ucd=stat.error]
#Column	l_F100	(A1)	[01]? Upper limit flag on F100 (3)	[ucd=meta.code.error]
#Column	F100	(F7.2)	[0.05/2930]? IRAS 100 micron flux density	[ucd=phot.flux.density;em.IR.60-100um]
#Column	e_F100	(F6.2)	[0.04/465]? Uncertainty in F100 (1)(4)	[ucd=stat.error]
#Column	GdP07	(I3)	Source within 15" in the GALEX catalog of Gil de Paz+, 2007, J/ApJS/173/185	[ucd=meta.ref.url]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	NED	(A3)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	LEDA	(A4)	Simbad column added by the CDS	[ucd=meta.ref.url]
PGC	RAJ2000	DEJ2000	amaj	bmin	PA	MT	e_MT	Dist	AsyFUV	e_AsyFUV	AsyNUV	e_AsyNUV	D25FUV	e_D25FUV	D25NUV	e_D25NUV	logFUV	logNUV	RadFUV	RadNUV	C31FUV	C31NUV	C42FUV	C42NUV	Bmag	e_Bmag	Imag	e_Imag	U-B	B-V	Jmag	e_Jmag	Hmag	e_Hmag	Kmag	e_Kmag	l_F12	F12	e_F12	l_F25	F25	e_F25	l_F60	F60	e_F60	l_F100	F100	e_F100	GdP07	Simbad	NED	LEDA
  35856	11 35 47.940	+54 31 30.25	  2.2	 1.6	155	 9.8	 0.7	   5.70	     	     	13.54	 0.02	     	     	13.56	 0.01	      	34.840	       	  15.65	      	 2.65	     	 2.68	11.51	 0.40	     	     	-0.15	 0.40	12.24	 0.04	11.71	 0.05	11.48	 0.08	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  35880	11 36 06.624	+62 14 57.19	  1.1	 0.6	  1	 5.0	 2.0	 147.00	     	     	16.65	 0.01	     	     	16.72	 0.01	      	36.425	       	  12.02	      	 2.34	     	 2.34	14.61	 0.37	13.45	 0.08	     	     	11.95	 0.03	11.14	 0.04	10.92	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  35891	11 36 17.496	+63 05 29.22	  1.0	 0.6	 13	-4.0	 2.0	 213.00	     	     	18.54	 0.03	     	     	18.59	 0.03	      	35.988	       	  10.95	      	 2.17	     	 2.16	15.42	 0.80	13.47	 0.07	     	     	11.21	 0.03	10.43	 0.04	10.22	 0.05	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  35931	11 36 48.168	+54 17 35.99	  1.9	 1.0	180	 4.0	 0.3	  20.00	     	     	14.30	 0.01	     	     	15.03	 0.01	      	35.610	       	  40.31	      	 2.10	     	 2.02	12.03	 0.26	10.94	 0.56	     	 0.61	11.77	 0.03	11.00	 0.03	10.67	 0.04	1	  0.32	     	1	  0.36	     	0	   1.52	  0.17	0	   3.16	  0.35	  0	Simbad	NED	LEDA
  35945	11 36 54.072	+54 49 23.30	  1.0	 1.0	   	-1.9	 0.5	  84.00	     	     	18.48	 0.08	     	     	18.66	 0.03	      	35.211	       	  15.01	      	 4.09	     	 3.76	14.22	 0.16	     	     	     	 0.97	11.54	 0.04	10.93	 0.03	10.79	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  35948	11 36 58.032	+55 09 43.34	  1.1	 1.0	   	 4.4	 0.5	  88.00	     	     	16.06	 0.01	     	     	16.21	 0.01	      	36.212	       	  18.80	      	 2.19	     	 2.11	14.15	 0.31	12.99	 0.28	     	     	10.03	 0.02	 9.38	 0.02	 9.08	 0.03	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  35979	11 37 23.772	+61 45 33.73	  1.8	 0.4	166	 1.0	 0.4	  53.00	     	     	18.09	 0.04	     	     	18.33	 0.02	      	34.971	       	  13.03	      	 3.47	     	 3.38	13.03	 0.41	     	     	     	     	10.49	 0.02	 9.82	 0.02	 9.54	 0.03	1	  0.25	     	1	  0.25	     	0	   0.66	  0.05	0	   2.18	  0.17	  0	Simbad	NED	LEDA
  35992	11 37 46.236	+72 45 38.59	  1.1	 0.5	162	 5.0	 2.0	 196.00	     	     	17.60	 0.02	     	     	17.69	 0.02	      	36.294	       	  12.99	      	 1.95	     	 1.83	15.30	 0.69	     	     	     	     	11.35	 0.03	10.69	 0.03	10.45	 0.05	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36028	11 38 00.492	-32 19 28.88	  1.3	 1.0	105	 3.9	 0.6	 127.00	     	     	16.14	 0.03	     	     	16.32	 0.01	      	36.500	       	  21.75	      	 2.52	     	 2.47	13.87	 0.19	12.24	 0.07	     	     	11.30	 0.02	10.60	 0.03	10.38	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36093	11 38 54.924	+03 34 50.92	  1.0	 0.5	 35	 3.0	 0.5	  82.00	     	     	16.68	 0.04	     	     	16.90	 0.01	      	35.905	       	  13.86	      	 2.26	     	 2.67	15.06	 0.52	13.65	 0.08	     	     	11.97	 0.04	11.27	 0.05	10.83	 0.07	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36102	11 39 03.348	-00 12 21.64	  1.6	 0.3	126	 3.7	 0.6	  79.00	18.10	 0.07	17.68	 0.06	18.50	 0.02	18.00	 0.01	35.483	35.472	  14.65	  14.01	  2.27	 2.28	 2.25	 2.26	14.76	 0.25	13.01	 0.23	     	     	11.64	 0.03	10.85	 0.03	10.54	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  36116	11 39 09.072	-31 58 51.24	  1.0	 0.4	122	 3.3	 1.9	 129.00	     	     	16.42	 0.03	     	     	16.55	 0.01	      	36.405	       	   9.06	      	 2.56	     	 2.50	15.10	 0.23	14.12	 0.11	     	     	10.87	 0.03	10.21	 0.03	 9.94	 0.04	1	  0.40	     	1	  1.46	     	0	   0.47	  0.06	0	   1.63	  0.16	  0	Simbad	NED	LEDA
  36122	11 39 14.868	+17 08 36.85	  1.3	 1.2	154	 1.0	 0.5	  94.00	16.53	 0.02	16.23	 0.03	17.81	 0.01	17.38	 0.01	36.265	36.205	  64.16	  59.52	  2.51	 2.63	 2.25	 2.37	14.29	 0.15	13.24	 0.16	 0.28	 0.84	11.55	 0.03	10.89	 0.04	10.64	 0.05	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36167	11 39 47.232	+17 42 43.96	  1.0	 0.4	154	-0.1	 0.4	  51.00	17.85	 0.03	17.27	 0.02	18.00	 0.01	17.45	 0.01	35.195	35.250	  10.05	  10.19	  2.01	 2.18	 1.96	 2.16	14.49	 0.41	13.00	 0.08	     	     	     	     	     	     	     	     	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36195	11 40 11.676	+17 18 44.17	  1.0	 0.5	119	 2.0	 5.0	  52.00	17.45	 0.02	16.75	 0.02	17.46	 0.01	16.79	 0.01	35.385	35.487	   8.65	   8.96	  2.00	 2.12	 1.90	 2.04	14.36	 0.31	13.27	 0.06	     	     	12.77	 0.06	12.09	 0.06	11.97	 0.11	1	  0.11	     	1	  0.26	     	0	   0.25	  0.05	1	   0.85	      	  0	Simbad	NED	LEDA
  36200	11 40 16.860	+17 43 40.69	  2.3	 1.3	120	-1.7	 1.2	  52.00	17.85	 0.08	16.88	 0.06	18.02	 0.08	17.13	 0.05	35.212	35.421	  27.57	  28.17	  2.64	 2.80	 2.64	 2.80	13.04	 0.14	11.23	 0.47	 0.36	 0.90	14.38	 0.08	13.51	 0.08	13.23	 0.14	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36242	11 40 59.016	+05 03 50.76	  1.0	 0.4	135	 5.0	 0.5	  86.00	     	     	17.02	 0.02	     	     	17.19	 0.01	      	35.807	       	  13.08	      	 1.76	     	 1.58	14.95	 0.29	13.57	 0.13	     	     	12.60	 0.04	11.76	 0.04	11.71	 0.09	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36292	11 41 48.012	+20 06 12.64	  1.7	 0.9	 67	-2.1	 0.6	  85.00	20.26	 0.10	18.01	 0.06	19.90	 0.05	18.22	 0.02	34.683	35.407	   7.14	  16.47	  3.75	 4.18	 3.52	 3.81	13.41	 0.09	11.92	 0.15	 0.42	 0.94	10.50	 0.02	 9.90	 0.02	 9.59	 0.03	1	  0.04	     	1	  0.04	     	1	   0.04	      	1	   0.08	      	  1	Simbad	NED	LEDA
  36314	11 42 09.108	+20 18 56.92	  1.3	 1.0	175	 0.3	 1.8	  86.00	17.95	 0.01	17.38	 0.02	18.52	 0.02	17.82	 0.01	35.610	35.661	  32.50	  29.23	  2.14	 2.57	 2.10	 2.46	13.58	 0.12	11.82	 0.12	 0.21	 0.80	11.11	 0.02	10.39	 0.02	10.14	 0.03	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  36325	11 42 12.276	+00 20 03.52	  1.3	 0.5	 58	 3.4	 1.7	  81.00	15.41	 0.02	15.07	 0.03	15.44	 0.01	15.10	 0.01	36.580	36.538	   5.55	   5.77	  2.62	 2.58	 2.70	 2.64	14.38	 0.72	12.97	 0.07	     	 0.58	11.43	 0.02	10.78	 0.03	10.59	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36329	11 42 02.376	+62 09 15.77	  1.0	 0.3	176	 7.9	 0.8	  60.00	     	     	17.88	 0.03	     	     	18.10	 0.02	      	35.154	       	  10.17	      	 2.13	     	 2.10	16.49	 0.40	15.59	 0.13	     	     	11.82	 0.05	11.18	 0.06	11.10	 0.10	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36388	11 43 02.136	+19 38 58.81	  1.1	 0.5	110	 2.9	 0.8	 104.00	18.66	 0.04	18.08	 0.03	18.83	 0.03	18.23	 0.02	35.494	35.549	  13.30	  12.96	  2.11	 2.20	 2.00	 2.19	15.32	 0.32	13.14	 0.09	     	     	12.86	 0.04	12.21	 0.06	11.87	 0.06	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36402	11 43 16.212	+19 44 55.46	  1.0	 0.3	 73	-0.2	 1.0	 112.00	21.22	 0.07	19.91	 0.08	21.29	 0.17	20.00	 0.07	34.536	34.884	   6.09	   6.41	  3.30	 3.24	 3.19	 3.12	15.14	 0.34	13.15	 0.20	     	     	11.94	 0.03	11.14	 0.04	10.91	 0.04	1	  0.25	     	1	  0.27	     	0	   0.73	  0.07	0	   3.13	  0.31	  1	Simbad	NED	LEDA
  36436	11 43 24.528	+19 44 59.24	  1.5	 0.4	 81	 0.9	 0.5	  90.00	20.35	 0.17	18.96	 0.08	20.45	 0.08	19.11	 0.04	34.701	35.077	   7.46	  12.23	  4.38	 3.47	 4.11	 3.25	14.39	 0.09	12.28	 0.07	 0.49	 0.89	11.21	 0.03	10.43	 0.04	10.22	 0.05	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  36466	11 43 49.044	+19 58 06.85	  1.9	 0.4	135	 9.4	 1.9	 100.00	15.04	 0.05	14.86	 0.04	15.17	 0.01	15.00	 0.01	36.908	36.801	  12.64	  12.68	  2.42	 2.37	 2.33	 2.30	13.99	 0.11	12.86	 0.16	-0.35	 0.45	11.76	 0.03	11.00	 0.03	10.66	 0.04	0	  0.13	 0.04	1	  0.20	     	0	   1.52	  0.11	0	   2.88	  0.26	  1	Simbad	NED	LEDA
  36481	11 44 00.816	+20 01 45.16	  1.1	 0.3	 28	-0.2	 1.1	 101.00	20.90	 0.16	19.55	 0.10	21.00	 0.11	19.65	 0.04	34.578	34.941	   6.75	   6.58	  2.83	 2.96	 2.74	 2.93	14.76	 0.09	12.90	 0.36	 0.44	 0.96	11.54	 0.04	10.93	 0.03	10.79	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  36487	11 44 02.184	+19 56 58.92	  2.1	 1.5	174	-4.9	 0.4	  92.00	18.35	 0.21	17.50	 0.05	18.23	 0.02	17.61	 0.01	35.520	35.681	   9.25	  17.71	  5.42	 5.16	 4.41	 4.42	12.71	 0.12	11.53	 0.20	 0.47	 0.94	10.02	 0.02	 9.38	 0.02	 9.07	 0.03	0	  0.09	 0.03	1	  0.10	     	0	   0.36	  0.06	0	   1.49	  0.19	  1	Simbad	NED	LEDA
  36493	11 44 04.884	+60 07 11.17	  1.9	 0.6	 63	 2.0	 0.3	  39.00	     	     	15.83	 0.01	     	     	15.91	 0.01	      	35.605	       	  15.93	      	 2.43	     	 2.35	13.13	 0.35	11.83	 0.19	     	     	11.41	 0.03	10.58	 0.03	10.26	 0.04	1	  0.25	     	1	  0.47	     	0	   0.67	  0.07	0	   2.19	  0.22	  0	Simbad	NED	LEDA
  36574	11 44 47.112	+20 07 29.86	  1.0	 0.7	 39	 2.5	 1.3	  97.00	17.55	 0.06	17.08	 0.06	17.77	 0.01	17.32	 0.01	35.883	35.895	  17.30	  16.63	  2.15	 2.35	 2.09	 2.32	14.34	 0.06	12.63	 0.28	 0.26	 0.83	11.36	 0.03	10.70	 0.03	10.45	 0.05	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  36577	11 44 49.344	+19 47 42.68	  1.3	 0.7	 40	 2.0	 0.6	  83.00	18.31	 0.10	17.34	 0.05	18.26	 0.02	17.36	 0.01	35.442	35.653	   8.77	   9.10	  2.51	 2.53	 2.52	 2.51	14.15	 0.04	12.34	 0.20	 0.29	 0.78	12.94	 0.06	12.21	 0.06	12.46	 0.15	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36580	11 44 50.460	-01 36 04.36	  1.2	 0.6	 63	 3.1	 0.5	 125.00	     	     	16.78	 0.02	     	     	16.84	 0.01	      	36.229	       	  13.81	      	 2.21	     	 2.16	14.37	 0.41	13.00	 0.22	     	     	12.58	 0.06	12.04	 0.08	11.64	 0.11	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36594	11 44 54.132	+02 09 50.51	  1.2	 0.8	160	10.0	 0.5	  15.00	     	     	17.79	 0.12	     	     	18.22	 0.02	      	34.014	       	  22.30	      	 2.52	     	 2.48	     	     	     	     	     	     	12.42	 0.04	11.66	 0.04	11.37	 0.06	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36604	11 45 03.888	+19 58 24.82	  2.0	 1.0	 62	 3.1	 0.6	  76.00	16.00	 0.03	15.55	 0.03	16.33	 0.01	15.89	 0.01	36.285	36.287	  33.99	  33.56	  2.18	 2.28	 2.07	 2.18	13.42	 0.14	11.65	 0.33	 0.15	 0.77	10.89	 0.03	10.22	 0.03	 9.96	 0.04	1	  0.10	     	1	  0.15	     	0	   0.44	  0.06	0	   1.66	  0.23	  1	Simbad	NED	LEDA
  36609	11 45 05.940	+20 26 16.87	  1.3	 0.7	 40	-1.9	 0.6	 102.00	18.58	 0.29	17.35	 0.16	18.71	 0.02	17.63	 0.01	35.511	35.826	   5.82	   7.86	  2.94	 5.83	 3.49	 4.61	14.36	 0.30	13.01	 0.14	     	     	11.56	 0.03	10.89	 0.04	10.64	 0.05	1	  0.25	     	0	  0.22	 0.03	0	   4.93	  0.44	0	  22.18	  2.44	  1	Simbad	NED	LEDA
  36664	11 45 41.940	-28 21 59.87	  2.5	 1.0	 63	 7.9	 0.6	  25.00	15.47	 0.06	15.23	 0.07	16.02	 0.01	15.63	 0.01	35.548	35.465	  40.03	  34.83	  2.73	 2.64	 2.78	 2.66	13.89	 0.19	13.23	 0.10	     	     	10.58	 0.03	 9.89	 0.03	 9.57	 0.04	1	  0.25	     	1	  0.30	     	0	   2.34	  0.26	0	   7.78	  0.86	  1	Simbad	NED	LEDA
  36671	11 45 46.152	+03 01 46.88	  1.3	 0.3	180	 5.9	 0.5	  88.00	16.91	 0.03	16.54	 0.02	17.15	 0.01	16.79	 0.01	36.046	36.018	  11.84	  11.91	  2.19	 2.18	 2.13	 2.12	15.07	 0.45	13.93	 0.23	     	     	12.78	 0.06	12.09	 0.06	11.97	 0.11	1	  0.11	     	1	  0.26	     	0	   0.25	  0.05	1	   0.85	      	  1	Simbad	NED	LEDA
  36692	11 46 04.512	-27 57 36.29	  1.1	 0.1	101	 6.6	 1.2	       	19.50	 0.07	18.79	 0.10	20.01	 0.01	19.39	 0.01	      	      	   8.93	   9.95	  1.78	 1.97	 1.51	 1.93	16.80	 0.20	15.37	 0.07	     	     	13.03	 0.08	12.64	 0.12	12.17	 0.14	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36707	11 46 16.932	-03 10 44.51	  1.3	 0.2	 12	 6.9	 0.5	  77.00	     	     	17.67	 0.03	     	     	18.00	 0.01	      	35.451	       	  10.55	      	 1.96	     	 1.95	15.88	 0.51	15.11	 0.10	     	     	12.17	 0.03	10.98	 0.06	10.91	 0.10	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36726	11 46 39.720	-01 59 45.13	  1.2	 0.4	 15	 3.9	 0.7	 124.00	     	     	16.69	 0.04	     	     	16.87	 0.01	      	36.259	       	  14.19	      	 1.69	     	 1.55	14.93	 0.35	13.26	 0.08	     	     	11.26	 0.03	10.54	 0.03	10.23	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36737	11 46 46.524	-27 55 19.85	  2.8	 1.1	120	 0.3	 0.9	  25.00	17.21	 0.05	16.03	 0.05	17.26	 0.02	16.10	 0.01	34.830	35.126	  11.56	  12.87	  5.55	 5.51	 4.38	 4.42	12.53	 0.49	10.82	 0.81	 0.24	 0.88	 9.38	 0.01	 8.66	 0.01	 8.35	 0.02	0	  0.43	 0.03	0	  1.64	 0.05	0	  10.60	  0.03	0	  14.60	  0.17	  1	Simbad	NED	LEDA
  36767	11 47 16.404	-37 32 57.91	  1.4	 0.8	 41	-2.0	 0.4	  43.00	     	     	17.46	 0.09	     	     	17.49	 0.03	      	35.032	       	   8.53	      	 3.45	     	 3.35	13.25	 0.22	11.21	 0.07	 0.30	 0.83	 9.60	 0.01	 8.93	 0.01	 8.72	 0.03	1	  0.25	     	1	  0.45	     	0	   1.76	  0.21	0	   6.37	  0.83	  0	Simbad	NED	LEDA
  36776	11 47 22.704	+60 18 01.51	  1.1	 1.1	   	-1.5	 4.6	  56.00	     	     	16.06	 0.01	     	     	16.11	 0.01	      	35.817	       	   8.84	      	 2.57	     	 2.63	13.81	 0.38	12.89	 0.07	     	     	12.56	 0.04	11.83	 0.05	11.58	 0.08	1	  0.08	     	1	  0.17	     	0	   0.26	  0.06	0	   0.69	  0.14	  0	Simbad	NED	LEDA
  36800	11 47 43.692	+01 49 34.43	  1.2	 0.5	 75	 2.9	 0.5	 125.00	     	     	16.96	 0.02	     	     	17.26	 0.01	      	36.161	       	  17.89	      	 1.87	     	 1.71	14.68	 0.29	13.18	 0.29	     	     	     	     	     	     	     	     	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  36811	11 47 49.236	+43 44 53.52	  1.0	 0.5	 43	 2.1	 0.6	 113.00	     	     	16.71	 0.04	     	     	16.96	 0.01	      	36.173	       	  12.90	      	 2.70	     	 2.64	15.16	 0.30	14.09	 0.14	     	     	11.73	 0.03	11.08	 0.02	10.89	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
