#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-04-07T09:10:27 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-07T09:10:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJ/900/124/table1&-order=I&-out=Seq&-out=Name&-out=PGC&-out=fGroup&-out=Dist&-out=DDist&-out=AvgDist&-out=GDist&-out=RAJ2000&-out=DEJ2000&-out.all=2&-out=Class&-out=HType&-out=NUV-B&-out=logMgal&-out=logSFR&-out=Sigma&-out=e_Sigma&-out=logLHa&-out=n_logLHa&-out=logMBHsig&-out=b_logMBHsig&-out=B_logMBHsig&-out=logMBHgal&-out.all=2&-out=b_logMBHgal&-out=B_logMBHgal&-out=NH0&-out=PapI&-out=ObsID&-out=Inst&-out=Exp&-out=Offset&-out=fAGN&-out=H0&-out=e_H0&-out=H1&-out=e_H1&-out.all=2&-out=H2&-out=e_H2&-out=NH-HR&-out=b_NH-HR&-out=B_NH-HR&-out=F2-10keV&-out=b_F2-10keV&-out=B_F2-10keV&-out=logLXlim&-out=logLX&-out=b_logLX&-out=B_logLX&-out=logEdd&-out.all=2&-out=b_logEdd&-out=B_logEdd&-out=Model&-out=Norm1&-out=logL1&-out=Norm2&-out=logL2&-out=NH&-out=b_NH&-out=B_NH&-out=Gam&-out=b_Gam&-out=B_Gam&-out=Temp&-out=b_Temp&-out=B_Temp&-out=Chi2&-out=DOF&-out=Note&-out=SimbadName&-out=NED&NED=NED&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_19000124
#Name: J/ApJ/900/124
#Title: Galaxies within 150Mpc observed with Chandra (Bi+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/apj/900/124	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apj/900/124	    IVOID of underlying data collection
#INFO	creator=Bi S.	    First author or institution
#INFO	cites=bibcode:2020ApJ...900..124B	    Article or Data origin sources
#INFO	journal=ApJ	    Journal name
#INFO	original_date=2020	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/900/124	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.19000124	    Dataset identifier that can be used for citation
#INFO	publication_date=2022-10-14	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_900_124_table1:
#Name: J/ApJ/900/124/table1
#Title: General information for galaxies and AGNs in our sample
#Column	Seq	(I4)	[1/1964] Running sequence number	[ucd=meta.id]
#Column	Name	(a28)	Common name of the galaxy	[ucd=meta.id;meta.main]
#Column	PGC	(I7)	[101/3097920]? PGC number of the galaxy	[ucd=meta.id]
#Column	fGroup	(A1)	In Tully (2015, J/AJ/149/171) or not (Y=Yes; 1557 occurrences)	[ucd=meta.code]
#Column	Dist	(F6.2)	[0.03/149] Distance used in the catalog	[ucd=pos.distance;pos.heliocentric]
#Column	DDist	(F6.2)	[0.03/149]? Direct distance	[ucd=pos.distance;pos.heliocentric]
#Column	AvgDist	(F6.2)	[3.18/147]? Group mean direct distance	[ucd=pos.distance;pos.heliocentric]
#Column	GDist	(F6.2)	[0.86/218]? Group redshift distance (1)	[ucd=pos.distance;pos.heliocentric]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Class	(a9)	Nuclear spec. classification (2)	[ucd=meta.code.class]
#Column	HType	(a22)	Hubble type quoted in NED	[ucd=meta.note;src.morph.type]
#Column	NUV-B	(F5.2)	[0.4/7.3]? (NUV-B) color index (3)	[ucd=phot.color;em.UV;em.opt]
#Column	logMgal	(F5.2)	[7.7/11.9]? Log of host galaxy mass	[ucd=phys.mass]
#Column	logSFR	(F5.2)	[0.01/2.1]? Log of host star formation rate	[ucd=meta.id]
#Column	Sigma	(F5.1)	[4/478]? Central velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_Sigma	(F5.1)	[1/132]? Error of sigma	[ucd=stat.error]
#Column	logLHa	(F5.2)	[34.9/41.53]? Log of Halpha luminosity (4)	[ucd=phys.luminosity;em.line.Halpha]
#Column	n_logLHa	(A2)	Note of logLHa (5)	[ucd=meta.note]
#Column	logMBHsig	(F5.2)	[2.8/10.3]? Log of black hole mass (6)	[ucd=phys.mass]
#Column	b_logMBHsig	(F5.2)	[1.2/10.2]? Lower limit of logMBHsig	[ucd=phys.mass;stat.min]
#Column	B_logMBHsig	(F5.2)	[3.5/10.4]? Upper limit of logMBHsig	[ucd=phys.mass;stat.max]
#Column	logMBHgal	(F5.2)	[2.3/9.6]? Log of black hole mass (7)	[ucd=phys.mass]
#Column	b_logMBHgal	(F5.2)	[1.65/9]? Lower limit of logMBHgal	[ucd=phys.mass;stat.min]
#Column	B_logMBHgal	(F5.2)	[2.95/10.3]? Upper limit of logMBHgal	[ucd=phys.mass;stat.max]
#Column	NH0	(F7.4)	[0.0047/0.77] Galactic absorption	[ucd=phys.columnDensity]
#Column	PapI	(I3)	[1/719]? Galaxy number in Paper I (She+, 2017, J/ApJ/835/223)	[ucd=meta.id.cross]
#Column	ObsID	(I5)	[80/21091] Chandra observation ID	[ucd=meta.id;obs]
#Column	Inst	(A6)	Chandra instrument	[ucd=instr]
#Column	Exp	(F5.1)	[1/190] Exposure time of the observation	[ucd=time.duration;obs.exposure]
#Column	Offset	(F5.2)	[0.02/2.61]? Offset to galaxy center	[ucd=pos.angDistance;arith.diff]
#Column	fAGN	(A1)	AGN flag: Y=Yes	[ucd=meta.code]
#Column	H0	(F8.5)	[-1.01/0.98]? Hardness ratio H0 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H0	(F8.5)	[0.0014/1.17]? Error of H0	[ucd=stat.error]
#Column	H1	(F8.5)	[-0.74/0.88]? Hardness ratio H1 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H1	(F8.5)	[0.0028/0.84]? Error of H1	[ucd=stat.error]
#Column	H2	(F8.5)	[-0.77/0.98]? Hardness ratio H2 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H2	(F8.5)	[0.0014/1.15]? Error of H2	[ucd=stat.error]
#Column	NH-HR	(F5.2)	[0.01/12]? Extragalactic NH from HR (9)	[ucd=phys.columnDensity]
#Column	b_NH-HR	(F5.2)	[0/8.02]? Lower limit of NH-HR	[ucd=phys.columnDensity;stat.min]
#Column	B_NH-HR	(F5.2)	[0.01/26.4]? Upper limit of NH-HR	[ucd=phys.columnDensity;stat.max]
#Column	F2-10keV	(F8.2)	[0.04/46000]? Observed flux in 2-10keV	[ucd=phot.flux;em.X-ray]
#Column	b_F2-10keV	(F8.2)	[0.0/39000]? Lower limit of F2-10keV	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F2-10keV	(F9.2)	[0.01/309221]? Upper limit of F2-10keV	[ucd=phot.flux;em.X-ray;stat.max]
#Column	logLXlim	(F5.2)	[32.26/41.5] Log 2-10keV limiting luminosity	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	logLX	(F5.2)	[35.94/45.7]? Log of 2-10keV luminosity	[ucd=phys.luminosity]
#Column	b_logLX	(F5.2)	[35.8/43.4]? Lower limit of LogLX	[ucd=phys.luminosity;stat.min]
#Column	B_logLX	(F5.2)	[30.48/44]? Upper limit of LogLX	[ucd=phys.luminosity;stat.max]
#Column	logEdd	(F5.2)	[-8/-0.25]? Log of Eddington ratio (10)	[ucd=phys.luminosity;arith.ratio]
#Column	b_logEdd	(F6.2)	[-46.31/0.54]? Lower limit of logEdd	[ucd=phys.luminosity;arith.ratio;stat.min]
#Column	B_logEdd	(F6.2)	[-46.12/43.77]? Upper limit of logEdd	[ucd=phys.luminosity;arith.ratio;stat.max]
#Column	Model	(a13)	? Best fit model (11)	[ucd=stat.param;meta.modelled]
#Column	Norm1	(F5.2)	[-6.2/-2.18]? Log power-law normalization (12)	[ucd=stat.fit.param]
#Column	logL1	(F6.2)	[-12.5/95]? Log power-law luminosity (13)	[ucd=phys.luminosity]
#Column	Norm2	(F5.2)	[-7.1/-0.97]? Log normalization of the 2nd component (12)	[ucd=stat.fit.param]
#Column	logL2	(F6.2)	[-27.1/43.3]? Log luminosity for the 2nd component (13)	[ucd=phys.luminosity]
#Column	NH	(F6.2)	[0/430]? Extragalactic absorption	[ucd=phys.columnDensity]
#Column	b_NH	(F6.2)	[0/360]? Lower limit of NH	[ucd=phys.columnDensity;stat.min]
#Column	B_NH	(F7.2)	[0.02/1685]? Upper limit of NH	[ucd=phys.columnDensity;stat.max]
#Column	Gam	(F5.2)	[0.35/4.3]? Power-law photon index	[ucd=meta.code;spect.index]
#Column	b_Gam	(F5.2)	[-3/3.2]? Lower limit of Gam (14)	[ucd=meta.note]
#Column	B_Gam	(F5.2)	[0.56/10]? Upper limit of Gam (14)	[ucd=meta.note]
#Column	Temp	(F5.2)	[0.02/80]? Temperature of mekal or bbody	[ucd=phys.temperature]
#Column	b_Temp	(F5.2)	[0.02/1.8]? Lower limit of Temp	[ucd=phys.temperature;stat.min]
#Column	B_Temp	(F5.2)	[0.03/3]? Upper limit of Temp	[ucd=phys.temperature;stat.max]
#Column	Chi2	(F5.1)	[0.2/654.3]? Chi-square	[ucd=stat.fit.chi2]
#Column	DOF	(I3)	[2/493]? Degree of freedom	[ucd=stat.fit.dof]
#Column	Note	(a13)	Note on luminosity (15)	[ucd=meta.note]
#Column	SimbadName	(a28)	Simbad column added by the CDS	[ucd=meta.id]
#Column	NED	(A3)	NED column added by the CDS	[ucd=meta.ref.url]
Seq	Name	PGC	fGroup	Dist	DDist	AvgDist	GDist	RAJ2000	DEJ2000	Class	HType	NUV-B	logMgal	logSFR	Sigma	e_Sigma	logLHa	n_logLHa	logMBHsig	b_logMBHsig	B_logMBHsig	logMBHgal	b_logMBHgal	B_logMBHgal	NH0	PapI	ObsID	Inst	Exp	Offset	fAGN	H0	e_H0	H1	e_H1	H2	e_H2	NH-HR	b_NH-HR	B_NH-HR	F2-10keV	b_F2-10keV	B_F2-10keV	logLXlim	logLX	b_logLX	B_logLX	logEdd	b_logEdd	B_logEdd	Model	Norm1	logL1	Norm2	logL2	NH	b_NH	B_NH	Gam	b_Gam	B_Gam	Temp	b_Temp	B_Temp	Chi2	DOF	Note	SimbadName	NED
1023	NGC 3078                    	  28806	Y	 36.00	 36.00	 36.00	 40.14	09 58 24.58	-26 55 35.60	         	E2-3                  	 6.24	11.09	     	251.3	  7.2	     	  	 8.83	 8.76	 8.89	 8.70	 8.05	 9.35	 0.0467	299	 5902	ACIS-I	  8.1	 0.69	Y	-0.58568	 0.04072	 0.22762	 0.04897	-0.30435	 0.04789	     	     	 0.06	   20.86	   15.55	    28.05	39.35	40.56	40.42	40.67	-5.04	 -5.18	 -4.93	PL           	-3.79	 41.09	     	      	      	      	   0.18	 2.47	 2.17	 2.92	     	     	     	 14.2	 19	Fit          	PGC 28806                   	NED
1024	NGC 3079                    	  29050	Y	 20.60	 20.60	 27.30	 18.43	10 01 57.92	+55 40 48.00	S2       	SB(s)c                	     	10.84	 0.59	182.3	  8.9	41.05	  	 8.10	 7.99	 8.21	 7.28	 6.63	 7.93	 0.0089	300	 2038	ACIS-S	 26.6	 0.63	Y	 0.11724	 0.08202	 0.36552	 0.07683	 0.15172	 0.08163	 1.15	 0.54	 1.89	   10.32	    8.47	    12.67	38.61	39.74	39.63	40.40	-4.44	 -4.55	 -3.78	PL+G         	-4.72	 39.74	     	      	      	      	   2.83	 1.99	 0.71	 3.83	     	     	     	  3.9	  2	Fit          	PGC 29050                   	NED
1025	NGC 3091                    	  28927	Y	 26.80	 26.80	 43.70	 59.71	10 00 14.13	-19 38 11.33	         	E3?                   	     	10.73	     	311.0	  7.7	     	  	 9.31	 9.25	 9.36	 8.23	 7.58	 8.88	 0.0409	   	 3215	ACIS-S	 31.7	 1.63	Y	-0.89281	 0.05577	-0.34043	 0.07764	-0.25490	 0.07847	     	     	 0.01	    0.76	    0.48	     1.13	38.63	39.41	39.13	39.62	-5.72	 -6.01	 -5.52	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 28927                   	NED
1026	NGC 3096                    	  28950	Y	 26.80	      	 26.80	 59.71	10 00 33.10	-19 39 43.37	         	SB0^0(rs)             	 6.14	 9.75	     	128.1	  9.7	     	  	 7.30	 7.13	 7.47	     	     	     	 0.0414	   	 3215	ACIS-S	 31.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.30	38.32	     	     	37.77	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 28950                   	NED
1027	NGC 3110                    	  29192	Y	 53.10	 53.10	 53.10	 76.57	10 04 02.13	-06 28 29.14	         	SB(rs)b pec           	     	10.76	     	     	     	     	  	     	     	     	     	     	     	 0.0345	   	15069	ACIS-S	 14.9	     	 	        	        	        	        	        	        	     	     	 0.11	        	        	     0.58	39.21	     	     	39.71	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 29192                   	NED
1028	NGC 3115                    	  29265	Y	 10.30	 10.30	 10.30	 14.14	10 05 13.98	-07 43 06.90	A        	S0^-                  	     	10.79	     	252.1	  5.9	38.17	u 	 8.83	 8.78	 8.89	 8.31	 7.66	 8.96	 0.0376	301	13820	ACIS-S	184.2	 0.78	Y	-0.56959	 0.02933	 0.05155	 0.03565	-0.20361	 0.03495	     	     	 0.20	    1.83	    1.57	     2.14	36.77	38.37	38.30	38.43	-6.85	 -6.92	 -6.78	PL           	-5.16	 38.70	     	      	      	      	       	 1.99	 1.87	 2.10	     	     	     	 26.2	 43	Fit          	PGC 29265                   	NED
1029	NGC 3125                    	  29366	Y	 20.14	      	      	 20.14	10 06 33.32	-29 56 07.34	         	E?                    	     	 9.52	     	     	     	     	  	     	     	     	     	     	     	 0.0614	   	 8181	ACIS-S	 59.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.16	37.86	     	     	37.69	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 29366                   	NED
1030	NGC 3145                    	  29591	Y	 62.50	 62.50	 62.50	 57.86	10 10 09.87	-12 26 01.47	         	SB(rs)bc              	     	11.27	     	160.4	 11.9	     	  	 7.81	 7.64	 7.97	 7.97	 7.32	 8.62	 0.0561	   	11677	ACIS-S	 14.9	 0.44	Y	-0.54374	 0.11821	 0.20147	 0.11292	-0.25950	 0.12437	     	     	 0.41	    1.68	    1.07	     2.47	39.31	39.96	39.63	40.21	-4.91	 -5.24	 -4.66	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 29591                   	NED
1031	NGC 3147                    	  30019	Y	 39.30	 39.30	 39.30	 42.71	10 16 53.63	+73 24 02.32	S2       	SA(rs)bc              	     	11.35	 0.50	219.8	  8.7	39.99	  	 8.52	 8.43	 8.61	 8.10	 7.45	 8.75	 0.0285	   	 1615	ACIS-S	  2.2	 0.41	Y	-0.45238	 0.02662	 0.07337	 0.02876	-0.12607	 0.02894	     	     	 0.49	  381.79	  336.19	   434.15	39.76	41.85	41.79	41.90	-3.15	 -3.21	 -3.10	PL           	-3.17	 42.02	     	      	  0.04	  0.01	   0.07	 1.49	 1.36	 1.62	     	     	     	  1.1	 61	Fit          	PGC 30019                   	NED
1032	NGC 315                     	   3455	Y	 51.30	 51.30	      	 68.86	00 57 48.92	+30 21 08.33	         	cD?                   	     	11.36	     	293.6	 10.1	     	  	 9.18	 9.10	 9.25	 9.07	 8.42	 9.72	 0.0583	   	 4156	ACIS-S	 55.0	 0.65	Y	-0.21747	 0.01438	 0.16038	 0.01438	 0.00648	 0.01462	 0.48	 0.16	 0.87	   93.70	   87.84	    99.21	38.63	41.50	41.47	41.52	-4.47	 -4.50	 -4.45	PL+ME        	-3.68	 41.70	-4.46	 40.48	  0.73	  0.60	   0.88	 1.60	 1.47	 1.73	 0.48	 0.45	 0.52	  1.1	203	Fit          	PGC 3455                    	NED
1033	NGC 3169                    	  29855	Y	 23.20	 23.20	 22.60	 23.00	10 14 15.10	+03 27 58.00	L2       	SA(s)a pec            	     	10.94	     	188.6	  8.7	39.71	  	 8.18	 8.07	 8.28	 7.44	 6.79	 8.09	 0.0245	302	 1614	ACIS-S	  1.9	 0.66	Y	 0.93631	 0.02703	 0.01274	 0.07936	 0.94268	 0.02559	 7.73	 5.72	10.69	  310.31	  142.84	   382.91	39.39	41.53	41.37	41.93	-2.81	 -2.97	 -2.42	PL           	-3.00	 41.68	     	      	      	      	  17.72	 1.62	 0.12	 3.73	     	     	     	  4.9	  6	Fit          	PGC 29855                   	NED
1034	NGC 3184                    	  30087	Y	 14.40	 14.40	 14.40	 11.86	10 18 16.98	+41 25 27.80	H        	SAB(rs)cd             	     	10.54	     	 43.3	  8.9	39.72	  	 4.85	 4.33	 5.28	 6.80	 6.15	 7.45	 0.0110	303	  804	ACIS-S	 42.1	 0.69	Y	-0.56250	 0.14402	-0.06250	 0.17544	-0.15625	 0.17356	     	     	 0.54	    0.24	    0.08	     0.50	37.73	37.94	37.68	38.33	-5.76	 -6.02	 -5.37	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 30087                   	NED
1035	NGC 3190                    	  30083	Y	 26.80	 26.80	 27.38	 22.86	10 18 05.64	+21 49 55.00	L2       	SA(s)a pec            	     	11.01	     	188.1	  8.3	39.13	  	 8.17	 8.07	 8.27	 7.55	 6.90	 8.20	 0.0197	304	 2760	ACIS-S	 19.8	 1.40	Y	-0.27854	 0.06452	-0.15068	 0.06642	 0.11416	 0.06676	 0.39	 0.04	 0.85	   27.84	    6.60	    38.35	38.66	40.88	40.66	40.99	-3.57	 -3.79	 -3.46	PABS*PL+ME   	-4.23	 40.87	-5.25	 39.13	 28.32	 16.75	  45.55	 1.08	-0.17	 1.52	 0.57	 0.49	 0.67	 10.2	  7	Fit          	PGC 30083                   	NED
1036	NGC 3191                    	  30136	Y	137.29	      	      	137.29	10 19 04.93	+46 27 12.13	         	SB(s)bc pec           	     	10.93	     	     	     	     	  	     	     	     	     	     	     	 0.0094	   	19033	ACIS-S	 23.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.01	39.84	     	     	37.92	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 30136                   	NED
1037	NGC 3193                    	  30099	Y	 33.60	 33.60	 27.38	 22.86	10 18 24.88	+21 53 38.30	L2|      	E2                    	 6.13	11.00	     	194.3	  5.9	38.55	  	 8.24	 8.18	 8.31	     	     	     	 0.0197	305	 2760	ACIS-S	 19.8	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.00	39.29	     	     	39.36	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 30099                   	NED
1038	NGC 3198                    	  30197	Y	 12.85	 12.85	 12.30	 12.71	10 19 54.99	+45 32 58.90	H        	SB(rs)c               	 2.41	10.22	     	 46.1	  8.7	39.62	  	 5.00	 4.52	 5.39	 6.28	 5.63	 6.93	 0.0087	306	 9551	ACIS-S	 61.6	 0.53	Y	-0.26027	 0.11230	 0.50685	 0.10003	-0.20548	 0.11386	     	     	 0.95	    0.67	    0.45	     0.89	37.63	38.76	38.49	39.10	-4.42	 -4.70	 -4.08	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 30197                   	NED
1039	NGC 3204                    	  30214	Y	 74.70	 74.70	 74.70	 76.14	10 20 11.04	+27 49 01.16	         	SAB(r)b               	 2.85	10.51	     	     	     	     	  	     	     	     	     	     	     	 0.0253	   	13313	ACIS-S	  1.5	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.42	40.54	     	     	40.16	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 30214                   	NED
1040	NGC 3209                    	  30242	Y	 95.29	      	      	 95.29	10 20 38.41	+25 30 17.76	         	E                     	 5.50	11.34	     	298.2	 30.9	     	  	 9.21	 8.97	 9.43	 9.32	 8.67	 9.97	 0.0195	   	 5792	ACIS-S	 21.7	 0.40	Y	-0.73118	 0.15791	-0.21201	 0.17249	-0.20243	 0.17237	     	     	 0.24	    0.51	    0.25	     0.91	39.57	40.00	39.66	40.26	-6.22	 -6.57	 -5.96	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 30242                   	NED
1041	NGC 3221                    	  30358	Y	 58.30	 58.30	 58.30	 64.00	10 22 19.99	+21 34 10.54	         	SB(s)cd?              	     	11.10	 0.74	     	     	     	  	     	     	     	 7.70	 7.05	 8.35	 0.0186	   	10398	ACIS-S	 19.0	 0.15	Y	 0.75839	 0.12858	-0.07462	 0.24602	 0.83722	 0.10395	 4.04	 2.66	 6.82	    2.67	    1.85	     3.49	39.22	40.48	40.11	40.92	-4.12	 -4.49	 -3.68	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 30358                   	NED
1042	NGC 3226                    	  30440	Y	 23.60	 23.60	 27.38	 22.86	10 23 27.01	+19 53 54.40	L1.9     	E2? pec               	     	10.40	     	193.5	  5.1	38.96	  	 8.24	 8.18	 8.29	 7.78	 7.13	 8.43	 0.0198	307	 1616	ACIS-S	  2.2	 0.56	Y	-0.17277	 0.07086	 0.40314	 0.06582	-0.08377	 0.07170	 0.56	 0.15	 1.09	  104.36	   71.69	   150.72	39.29	40.87	40.72	41.01	-3.81	 -3.96	 -3.67	PL           	-3.59	 41.08	     	      	  0.63	  0.17	   1.17	 1.66	 1.03	 2.37	     	     	     	  6.4	  8	Fit          	PGC 30440                   	NED
1043	NGC 3239                    	  30560	Y	  7.91	  7.91	  7.91	 14.86	10 25 04.89	+17 09 48.90	H        	IB(s)m pec            	     	 8.63	     	     	     	     	  	     	     	     	     	     	     	 0.0280	308	13764	ACIS-S	  9.8	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.41	37.71	     	     	36.96	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 30560                   	NED
1044	NGC 3245                    	  30744	Y	 21.30	 21.30	 21.30	 24.00	10 27 18.37	+28 30 26.80	T2|      	SA0^0(r)?             	     	10.63	     	209.9	  8.4	40.00	  	 8.42	 8.33	 8.51	     	     	     	 0.0202	309	 2926	ACIS-S	  9.6	     	 	        	        	        	        	        	        	     	     	 0.42	        	        	     4.07	38.59	     	     	39.62	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 30744                   	NED
1045	NGC 3256                    	  30785	Y	 37.40	 37.40	 37.40	 44.29	10 27 51.29	-43 54 13.56	         	pec                   	     	11.03	 1.34	122.5	 19.3	     	  	 7.20	 6.82	 7.53	 7.59	 6.94	 8.24	 0.0914	   	  835	ACIS-S	 27.8	 0.68	Y	-0.64175	 0.06144	 0.01412	 0.07061	-0.23950	 0.07104	     	     	 0.31	    2.22	    1.65	     2.81	38.62	39.56	39.27	39.77	-4.94	 -5.23	 -4.72	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 30785                   	NED
1046	NGC 3258C                   	  31053	Y	 33.40	 33.40	 29.63	 46.57	10 31 24.13	-35 13 13.70	         	SB(r)a                	 3.30	 9.86	     	     	     	     	  	     	     	     	     	     	     	 0.0667	310	15090	ACIS-I	  6.9	     	 	        	        	        	        	        	        	     	     	     	        	        	     1.75	39.38	     	     	39.01	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 31053                   	NED
1047	NGC 3258D                   	  31094	Y	 22.80	 22.80	 29.63	 46.57	10 31 55.73	-35 24 35.40	         	SB(s)b?               	     	 9.93	     	     	     	     	  	     	     	     	     	     	     	 0.0667	311	15090	ACIS-I	  6.9	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.44	39.06	     	     	38.83	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 31094                   	NED
1048	NGC 326                     	   3482	Y	136.00	136.00	      	205.57	00 58 22.64	+26 51 58.62	         	cD4? pec              	     	11.35	     	231.9	 13.1	     	  	 8.64	 8.51	 8.77	 9.05	 8.40	 9.70	 0.0586	   	 6830	ACIS-S	 94.4	 0.02	Y	-0.62945	 0.10231	-0.28654	 0.10803	-0.09370	 0.10834	     	     	 0.29	    2.18	    0.94	     3.36	39.42	40.68	40.44	40.88	-5.27	 -5.51	 -5.07	PL+ME        	-5.85	 40.75	-5.33	 40.46	      	      	   1.70	 0.88	 0.43	 2.18	 0.53	 0.46	 0.59	  0.9	 18	Fit          	PGC 3482                    	NED
1049	NGC 326 NED01               	       	 	146.00	146.00	      	      	00 58 22.64	+26 51 58.62	         	                      	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0586	   	 6830	ACIS-S	 94.4	 0.02	Y	-0.66499	 0.06449	-0.29563	 0.07215	-0.10692	 0.07290	     	     	 0.19	    2.20	    1.10	     3.28	39.36	40.75	40.51	40.93	     	      	      	PL+ME        	-5.85	 40.82	-5.31	 40.54	      	      	   1.50	 0.89	 0.49	 2.12	 0.53	 0.46	 0.59	  0.9	 18	Fit          	[CCA99] UGC 601a            	NED
1050	NGC 3265                    	  31029	Y	 21.30	      	 21.30	 24.00	10 31 06.77	+28 47 47.02	         	E?                    	 3.41	 9.60	     	     	     	     	  	     	     	     	     	     	     	 0.0195	   	11368	ACIS-S	  8.2	     	 	        	        	        	        	        	        	     	     	 1.12	        	        	     0.01	38.63	     	     	38.33	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 31029                   	NED
1051	NGC 3274                    	  31122	Y	 16.60	 16.60	 16.60	 12.00	10 32 17.28	+27 40 07.60	H        	SABd?                 	     	 9.26	     	     	     	     	  	     	     	     	     	     	     	 0.0202	312	 7085	ACIS-S	  1.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     2.29	39.42	     	     	38.83	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 31122                   	NED
1052	NGC 3278                    	  31068	Y	 38.60	 38.60	 38.60	 44.00	10 31 35.39	-39 57 16.60	H        	SA(s)c?               	     	10.57	     	     	     	     	  	     	     	     	     	     	     	 0.0687	313	10140	ACIS-S	  9.9	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.01	39.06	     	     	38.26	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 31068                   	NED
1053	NGC 3287                    	  31311	Y	 14.30	 14.30	 14.30	 23.14	10 34 47.30	+21 38 53.80	         	SB(s)d                	     	 9.51	     	     	     	     	  	     	     	     	     	     	     	 0.0185	314	16556	ACIS-S	 18.8	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.35	38.50	     	     	37.87	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 31311                   	NED
